title,equation_latex,main_category,notes
Vacancy Rate,V \times a \times c \times a \times n \times c \times y Ra \times te = V \times a \times c \times a \times n \times t Un \times i \times t \times s / T \times o \times t \times a \times l Un \times i \times t \times s,Alternative Investments - Real Estate,"This equation calculates the vacancy rate for a property. Vacancy Rate represents the percentage of units that are unoccupied, Vacant Units is the count of empty units, and Total Units is the total number of units. Vacancy impacts effective gross income and NOI."
Debt Service Coverage Ratio,\text{DSCR} = \text{NOI} / An \times n \times u \times a \times l Deb \times t Servi \times ce,Alternative Investments - Real Estate,"This equation calculates the debt service coverage ratio. DSCR represents the ability to cover debt obligations from operating income, NOI is net operating income, and Annual Debt Service is the total principal and interest payments. Lenders typically require DSCR > 1.2."
Loan-to-Value Ratio,\text{LTV} = Lo \times a \times n Am \times o \times u \times n \times t / P \times r \times oper \times t \times y V \times a \times l \times ue,Alternative Investments - Real Estate,"This equation calculates the loan-to-value ratio. LTV represents the percentage of the property value financed by debt, Loan Amount is the mortgage principal, and Property Value is the purchase price or appraisal. LTV affects interest rates and loan eligibility."
Internal Rate of Return (Real Estate),0 = s \times u \times m_{t=1}^{n} C \times F_{t} / (1 + \text{IRR})^{t} - I \times n \times i \times t \times i \times a \times l I \times nves \times t \times men \times t,Alternative Investments - Real Estate,"This equation calculates IRR for real estate investments. IRR represents the annualized return accounting for all cash flows including operating income, capital expenditures, refinancing, and sale. Real estate IRR typically targets 10-15%. IRR can have multiple solutions for unconventional cash flows."
Multiple on Invested Capital,\text{MOIC} = T \times o \times t \times a \times l D \times i \times s \times t \times r \times i \times b \times u \times t \times i \times o \times n \times s / T \times o \times t \times a \times l E \times q \times u \times i \times t \times y I \times nves \times ted,Alternative Investments - Private Equity,"This equation calculates the multiple on invested capital. MOIC represents the total return as a multiple of the initial investment, Total Distributions include all cash flows to investors, and Total Equity Invested is the total capital called. MOIC is commonly reported by private equity firms."
Public Market Equivalent,\text{LPME} = s \times u \times m_{t=1}^{n} C \times F_{t} * (1 + r_{benchmark})^{T}-t / I \times n \times i \times t \times i \times a \times l I \times nves \times t \times men \times t,Alternative Investments - Private Equity,"This equation calculates the public market equivalent. LPME represents the multiple achieved relative to a public market benchmark, CF_t are distributions, r_benchmark is the benchmark return, and Initial Investment is the capital deployed. This compares PE performance to public markets."
Limited Partner Commitment,\text{LP} C \times o \times m \times m \times i \times t \times men \times t = F \times u \times n \times d S \times i \times ze * \text{LP} Per \times cen \times t \times a \times ge,Alternative Investments - Private Equity,"This equation calculates the commitment from limited partners. LP Commitment represents the capital pledged by LPs to the fund, Fund Size is the total target capital, and LP Percentage is the LP's ownership percentage. LPs commit capital that is drawn down over time."
General Partner Carried Interest,\text{GP} C \times a \times r \times r \times ied I \times n \times teres \times t = 20% * (T \times o \times t \times a \times l D \times i \times s \times t \times r \times i \times b \times u \times t \times i \times o \times n \times s - Ret \times u \times r \times n o \times f C \times api \times t \times a \times l),Alternative Investments - Private Equity,"This equation calculates the general partner carried interest. GP Carried Interest represents the profit share for the GP, which is typically 20% of profits after LPs receive their return of capital. This aligns GP and LP incentives."
Catch-Up Provision,\text{LP} receives 80% until \text{LP} Return of Capital,Alternative Investments - Private Equity,"This equation describes the catch-up provision in PE compensation. After the catch-up, the GP receives a higher percentage (typically 40-50%) until the preferred return is met. This accelerates GP compensation after LPs recover their investment."
Preferred Return,\text{LP} P \times refer \times red Ret \times u \times r \times n = I \times n \times i \times t \times i \times a \times l I \times nves \times t \times men \times t * P \times refer \times red Ra \times te * T \times i \times me,Alternative Investments - Private Equity,"This equation calculates the preferred return for LPs. LP Preferred Return represents the return that must be paid to LPs before the GP participates in profits, typically 8% annually. This is a key term in PE partnership agreements."
Management Fee,M \times a \times n \times a \times gemen \times t Fee = F \times u \times n \times d S \times i \times ze * Fee Ra \times te,Alternative Investments - Private Equity,"This equation calculates the annual management fee. Management Fee represents the fee paid to the GP for managing the fund, typically 1.5-2% of committed capital in early years and 0.5-1% of invested capital in later years."
Sharpe Ratio for Hedge Funds,S \times h \times a \times rpe = (S \times t \times r \times a \times teg \times y Ret \times u \times r \times n - Ri \times s \times k-F \times ree Ra \times te) / S \times t \times r \times a \times teg \times y V \times o \times l \times a \times t \times i \times l \times i \times t \times y,Alternative Investments - Hedge Funds,"This equation calculates the Sharpe ratio for hedge fund strategies. Sharpe represents risk-adjusted return, Strategy Return is the absolute return, Risk-Free Rate is the benchmark, and Strategy Volatility is the standard deviation of returns. Hedge fund Sharpe ratios often look attractive due to low volatility."
Sortino Ratio,S \times o \times r \times t \times i \times n \times o = (R_{p} - R_{f}) / s \times i \times g \times m \times a_{down},Alternative Investments - Hedge Funds,"This equation calculates the Sortino ratio, a downside risk measure. Sortino represents return per unit of downside risk, R_p is portfolio return, R_f is the risk-free rate, and sigma_down is the standard deviation of negative returns. This is preferred for asymmetric return distributions."
Calmar Ratio,C \times a \times l \times m \times a \times r = An \times n \times u \times a \times l Ret \times u \times r \times n / M \times a \times x \times i \times m \times u \times m D \times r \times a \times w \times d \times o \times w \times n,Alternative Investments - Hedge Funds,"This equation calculates the Calmar ratio for hedge funds. Calmar represents return per unit of maximum drawdown, Annual Return is the average annual return, and Maximum Drawdown is the largest peak-to-trough decline. This is particularly relevant for trend-following strategies."
Information Ratio,\text{IR} = (P \times o \times r \times t \times f \times o \times l \times i \times o Ret \times u \times r \times n - Ben \times c \times h \times m \times a \times r \times k Ret \times u \times r \times n) / T \times r \times a \times c \times k \times i \times n \times g E \times r \times r \times o \times r,Alternative Investments - Hedge Funds,"This equation calculates the information ratio for hedge funds. IR represents active return per unit of tracking error, which measures how consistently a strategy outperforms its benchmark. Higher IR indicates better skill."
Maximum Drawdown,\text{MDD} = \max_{t} \left(\frac{\text{Peak}_t - \text{Trough}_t}{\text{Peak}_t}\right),Portfolio Theory and Risk Management,Maximum drawdown measures the largest peak-to-trough decline in value over a period. It is calculated as the maximum percentage drop from a peak to the subsequent trough. MDD is a key risk metric used to assess downside risk and portfolio performance. Higher maximum drawdown indicates greater historical losses. Investors often use MDD to evaluate risk-adjusted returns and compare investment strategies. MDD is particularly important for evaluating hedge funds and trading strategies.
Sterling Ratio,S \times ter \times l \times i \times n \times g = (R_{p} - R_{f}) / Aver \times a \times ge D \times r \times a \times w \times d \times o \times w \times n,Alternative Investments - Hedge Funds,"This equation calculates the Sterling ratio. Sterling represents return per unit of average drawdown, R_p is portfolio return, R_f is risk-free rate, and Average Drawdown is the mean of all drawdowns. This complements maximum drawdown with average severity."
Burke Ratio,Bu \times r \times ke = (R_{p} - R_{f}) / s \times q \times r \times t(s \times u \times m \times (D \times r \times a \times w \times d \times o \times w \times n_{i}^{2})),Alternative Investments - Hedge Funds,"This equation calculates the Burke ratio. Burke represents return per unit of root-mean-square drawdown, which weights larger drawdowns more heavily. This is a more conservative measure of drawdown risk."
CTA Strategy Return,R_{CTA} = s \times u \times m_{i=1}^{n} w_{i} * R_{strategy},Stochastic Calculus Foundations,"Alternative Investments - Hedge Funds,This equation calculates the return of a multi-strategy CTA. R_CTA represents the overall CTA return, w_i are the strategy weights, and R_strategy,i are the returns of individual strategies. CTA strategies often include trend-following across multiple asset classes."
Managed Futures Exposure,E \times xpo \times s \times u \times re = s \times u \times m_{i=1}^{n} w_{i} * (1 + bet \times a_{i}) * V_{i} / T \times o \times t \times a \times l V \times o \times l,Alternative Investments - Hedge Funds,"This equation calculates the effective exposure of a managed futures portfolio. Exposure represents the systematic market exposure, w_i are positions, beta_i are market betas, V_i are notional values, and Total Vol is the portfolio volatility. Managed futures can have high effective leverage."
Equity Market Neutral Return,R_{EMN} = a \times lph \times a + s \times u \times m bet \times a_{j} * F_{j} + eps \times i \times l \times o \times n,Alternative Investments - Hedge Funds,"This equation models the return of an equity market neutral strategy. R_EMN represents the strategy return, alpha is the stock selection skill, beta_j are factor exposures, F_j are factor returns, and epsilon is the idiosyncratic return. Market neutral means zero net market beta."
Convertible Bond Delta,Del \times t \times a_{CB} = (1 - R) * Del \times t \times a_{option} / (1 - R + Del \times t \times a_{option}),Alternative Investments - Structured Products,"This equation approximates the delta of a convertible bond. Delta_CB represents the sensitivity to the underlying stock, R is the recovery rate, and Delta_option is the option delta. Convertible bonds have option-like payoffs."
Contingent Convertible (CoCo) Trigger,T \times r \times i \times g \times ger = m \times i \times n( C \times E \times T1 Ra \times t \times i \times o, Capital Ratio," Discretionary,Alternative Investments - Structured Products,This equation defines the trigger for contingent convertible bonds. Trigger represents when the CoCo converts to equity or takes a loss, CET1 Ratio is the core equity tier 1 capital ratio, Capital Ratio is total capital ratio, and Discretionary allows issuer intervention."
Tranche Attachment Point,At \times t \times a \times c \times h \times men \times t = Lo \times s \times s Level w \times here T \times r \times a \times n \times c \times he beg \times i \times n \times s t \times o a \times b \times s \times o \times r \times b l \times o \times s \times ses,Alternative Investments - Structured Products,This equation defines the attachment point of a structured product tranche. Attachment represents the percentage loss level at which the tranche starts absorbing losses. Lower attachment points mean higher risk and higher yield.
Tranche Detachment Point,Det \times a \times c \times h \times men \times t = At \times t \times a \times c \times h \times men \times t + T \times r \times a \times n \times c \times he Wi \times d \times t \times h,Alternative Investments - Structured Products,This equation defines the detachment point of a structured product tranche. Detachment represents the percentage loss level at which the tranche is completely wiped out. The tranche absorbs losses between attachment and detachment.
Expected Tranche Loss,E \times TL = i \times n \times teg \times r \times a \times l_{Attach}^{Detach} Lo \times s \times s * P \times D \times F \times (Lo \times s \times s) dLo \times s \times s,Alternative Investments - Structured Products,"This equation calculates the expected loss on a structured product tranche. ETL represents the average loss the tranche will incur, PDF(Loss) is the probability density of portfolio losses, and integration is from attachment to detachment. This is key for pricing and risk management."
Subordination Level,S \times u \times b \times o \times r \times d \times i \times n \times a \times t \times i \times o \times n = At \times t \times a \times c \times h \times men \times t P \times o \times i \times n \times t / T \times o \times t \times a \times l P \times o \times r \times t \times f \times o \times l \times i \times o,Alternative Investments - Structured Products,"This equation calculates the subordination level of a tranche. Subordination represents how much of the portfolio is junior to the tranche, Attachment Point is the loss level where the tranche starts absorbing losses, and Total Portfolio is the full notional. Higher subordination means lower risk."
Waterfall Distribution,Sen \times i \times o \times r = m \times a \times x(0, Available - Junior),"Alternative Investments - Structured Products,This equation describes the waterfall distribution in structured products. Senior tranche payments are the remaining cash flow after satisfying junior tranche requirements. Junior tranches absorb losses first, providing credit enhancement to seniors."
Collateral Coverage,C \times over \times a \times ge = C \times o \times l \times l \times a \times ter \times a \times l V \times a \times l \times ue / Sen \times i \times o \times r T \times r \times a \times n \times c \times he No \times t \times i \times o \times n \times a \times l,Alternative Investments - Structured Products,"This equation calculates the collateral coverage for a structured product. Coverage represents how well the collateral backs the senior tranche, Collateral Value is the mark-to-market value of assets, and Senior Tranche Notional is the senior tranche size. Coverage below 100% increases senior risk."
Covered Interest Parity,F = S * (1 + r_{domestic}) / (1 + r_{foreign}),Currency and FX - Forward Rates,"This equation defines covered interest parity. F represents the forward exchange rate, S is the spot exchange rate, r_domestic is the domestic interest rate, and r_foreign is the foreign interest rate. CIP must hold to prevent arbitrage opportunities in the foreign exchange market."
Uncovered Interest Parity,E[F] = S * (1 + r_{domestic} - r_{foreign}),Currency and FX - Forward Rates,"This equation defines uncovered interest parity. E[F] represents the expected future spot rate, S is the current spot rate, r_domestic is the domestic interest rate, and r_foreign is the foreign interest rate. UIP is a theoretical condition that often does not hold in practice."
Forward Premium,F \times o \times r \times w \times a \times r \times d P \times rem \times i \times u \times m = (F - S) / S,Currency and FX - Forward Rates,This equation calculates the forward premium or discount. Forward Premium represents the percentage difference between forward and spot rates. Positive values indicate the domestic currency is trading at a forward premium (stronger forward than spot).
Forward Discount,F \times o \times r \times w \times a \times r \times d D \times i \times s \times c \times o \times u \times n \times t = (S - F) / S,Currency and FX - Forward Rates,This equation calculates the forward discount. Forward Discount represents the percentage by which the forward rate is below the spot rate. A forward discount indicates the domestic currency is expected to weaken.
Continuous Covered Parity,F = S * exp((r_{domestic} - r_{foreign}) * T),Currency and FX - Forward Rates,"This equation defines covered interest parity with continuous compounding. F represents the forward rate, S is the spot rate, r_domestic and r_foreign are continuously compounded interest rates, and T is time to maturity. This form is widely used in derivatives pricing."
Forward Rate Agreement Value,V_{FRA} = N * (L - K) * del \times t \times a * \text{DF},Currency and FX - Interest Rate Parity,"This equation calculates the value of a Forward Rate Agreement. V_FRA represents the mark-to-market value, N is the notional, L is the realized LIBOR rate, K is the agreed FRA rate, delta is the day count fraction, and DF is the discount factor."
Forward Rate Agreement Rate,FRA Ra \times te = ((1 + r_{long} * T_{long}) / (1 + r_{short} * T_{short}) - 1) * (360 / del \times t \times a),Currency and FX - Interest Rate Parity,"This equation calculates the FRA rate. FRA Rate represents the rate agreed in the FRA contract, r_long is the rate for the longer period, r_short is the rate for the shorter period, T_long and T_short are the year fractions, and delta is the day count in days."
Purchasing Power Parity (Absolute),S = P_{domestic} / P_{foreign},Currency and FX - Purchasing Power Parity,"This equation defines absolute purchasing power parity. S represents the exchange rate that equalizes the purchasing power of two currencies, P_domestic is the domestic price level, and P_foreign is the foreign price level. This is the law of one price applied to price levels."
Purchasing Power Parity (Relative),S_{1} / S_{0} = (1 + i \times n \times f \times l \times a \times t \times i \times o \times n_{domestic}) / (1 + i \times n \times f \times l \times a \times t \times i \times o \times n_{foreign}),Currency and FX - Purchasing Power Parity,"This equation defines relative purchasing power parity. S_1/S_0 represents the change in the exchange rate, inflation_domestic is the domestic inflation rate, and inflation_foreign is the foreign inflation rate. This predicts how exchange rates adjust for inflation differentials."
Real Exchange Rate,RER = S * (P_{foreign} / P_{domestic}),Currency and FX - Purchasing Power Parity,"This equation calculates the real exchange rate. RER represents the relative price of goods across countries, S is the nominal exchange rate, P_foreign is the foreign price level, and P_domestic is the domestic price level. RER deviations from 1 indicate real exchange rate misalignment."
Big Mac Index,Bi \times g M \times a \times c P \times P \times P = Lo \times c \times a \times l P \times r \times i \times ce / US P \times r \times i \times ce,Currency and FX - Purchasing Power Parity,"This equation defines the Big Mac index methodology. Big Mac PPP represents the implied exchange rate based on Big Mac prices, Local Price is the Big Mac price in local currency, and US Price is the Big Mac price in the US. This provides a simple PPP benchmark."
FX Forward Valuation,V_{forward} = (F_{market} - F_{theoretical}) * N * \text{DF},Currency and FX - FX Derivatives,"This equation calculates the value of an FX forward. V_forward represents the mark-to-market value, F_market is the market forward rate, F_theoretical is the contract forward rate, N is the notional, and DF is the discount factor."
Cross Rate,S_{cross} = S_{A}/B = S_{A}/US \times D / S_{B}/US \times D,Currency and FX - Cross Rates,"This equation calculates a cross exchange rate. S_cross represents the exchange rate between currencies A and B, S_A/USD is the rate between A and USD, and S_B/USD is the rate between B and USD. Cross rates are derived from rates against a common currency."
Triangular Arbitrage,S_{A}/B - S_{A}/US \times D * S_{USD}/B = 0,Currency and FX - Cross Rates,"This equation defines the no-arbitrage condition for triangular arbitrage. S_A/B represents the direct rate, S_A/USD and S_USD/B are cross rates through USD. Any arbitrage opportunities that deviation creates should be quickly eliminated."
Currency Option Delta (Call),Del \times t \times a_{C} = e^{-qT} * N \times (d_{1}),Currency and FX - Currency Options,"This equation calculates the delta of a currency call option. Delta_C represents the sensitivity to the spot rate, q is the foreign risk-free rate, T is time to expiration, and N(d_1) is the cumulative normal distribution. Foreign currency options use the Garman-Kohlhagen model."
Currency Option Delta (Put),Del \times t \times a_{P} = -e^{-qT} * N \times (-d_{1}),Currency and FX - Currency Options,"This equation calculates the delta of a currency put option. Delta_P represents the sensitivity to the spot rate, q is the foreign risk-free rate, T is time to expiration, and N(-d_1) is the cumulative normal. Put delta is negative, as put prices fall when the currency appreciates."
Garman-Kohlhagen Call Price,C = e^{-r_{d} T} * (F * N \times (d_{1}) - K * N \times (d_{2})),Currency and FX - Currency Options,"This equation prices a European currency call option using the Garman-Kohlhagen model. C represents the call price, r_d is the domestic rate, F is the forward rate, K is the strike, and N(d) are cumulative normal distributions. This extends Black-Scholes for two currencies."
Garman-Kohlhagen d_1,d_{1} = (l \times n(F/K) + 0.5 * s \times i \times g \times m \times a^{2} * T) / (s \times i \times g \times m \times a * s \times q \times r \times t(T)),Currency and FX - Currency Options,"This equation defines d_1 for the Garman-Kohlhagen model. d_1 combines the moneyness (ln(F/K)), volatility sigma, and time to expiration T. This parameter is used in both the call and put pricing formulas."
Currency Put-Call Parity,C + K * e^{-r_{d} T} = P + F * e^{-q T},Currency and FX - Currency Options,"This equation defines put-call parity for currency options. C and P are call and put prices, K is the strike, r_d is the domestic rate, q is the foreign rate, and F is the forward rate. This no-arbitrage relationship links call and put prices."
Carry Trade Return,R_{carry} = (r_{foreign} - r_{domestic}) - (E[S_{T}] - S_{0}) / S_{0},Currency and FX - Carry Trade,"This equation calculates the expected return from a carry trade. R_carry represents the expected return from borrowing in low-yield currencies and investing in high-yield currencies, r_foreign and r_domestic are interest rates, and the last term is expected depreciation."
Carry Trade Sharpe Ratio,S \times h \times a \times rpe = (r_{foreign} - r_{domestic} - s \times i \times g \times m \times a_{S} * s \times i \times g \times m \times a_{R} * r \times h \times o) / s \times i \times g \times m \times a_{carry},Currency and FX - Carry Trade,"This equation calculates the Sharpe ratio for carry trades. Sharpe represents risk-adjusted carry return, r_foreign - r_domestic is the interest rate differential, sigma_S is spot volatility, sigma_R is the risk premium, rho is correlation, and sigma_carry is carry volatility."
FX Swap Points,S \times w \times ap P \times o \times i \times n \times t \times s = F - S = S * (r_{d} - r_{f}) * T,Currency and FX - FX Swaps,"This equation calculates the swap points for an FX swap. Swap Points represent the difference between forward and spot rates, which approximately equals the interest rate differential times the spot rate and time to maturity."
FX Implied Volatility,s \times i \times g \times m \times a_{implied} = s \times i \times g \times m \times a_{realized} / s \times q \times r \times t(1 - r \times h \times o^{2}),Currency and FX - Volatility,"This equation relates implied to realized volatility for currency pairs. sigma_implied represents the volatility implied by option prices, sigma_realized is historical volatility, and rho is the correlation between spot returns and volatility. Implied volatility is typically higher for currencies."
Currency Basis,C \times u \times r \times ren \times c \times y Ba \times s \times i \times s = F_{market} - F_{CIP},Currency and FX - Cross Currency Swaps,"This equation calculates the currency basis in cross-currency swaps. Currency Basis represents the deviation from covered interest parity, F_market is the market forward rate, and F_CIP is the CIP-implied forward. A positive basis indicates funding pressure in the foreign currency."
Cross Currency Swap Spread,C \times C \times S Sprea \times d = R_{domestic} - R_{foreign} - (S_{0} - F_{CIP}) / S_{0},Currency and FX - Cross Currency Swaps,"This equation calculates the cross-currency swap spread. CCS Spread represents the differential between domestic and foreign rates adjusted for the forward points, R_domestic and R_foreign are rates, S_0 is spot, and F_CIP is the CIP forward."
FX Risk Reversal,Ri \times s \times k Rever \times s \times a \times l = C \times a \times l \times l V \times o \times l - P \times u \times t V \times o \times l,Currency and FX - Volatility Surface,"This equation calculates the FX risk reversal. Risk Reversal represents the volatility difference between out-of-the-money calls and puts, which indicates market skew. Positive risk reversal means calls are more expensive (market expects currency appreciation)."
FX Butterfly,Bu \times t \times ter \times f \times l \times y = (At \times M V \times o \times l + 25D C \times a \times l \times l V \times o \times l + 25D P \times u \times t V \times o \times l) / 3 - At \times M V \times o \times l,Currency and FX - Volatility Surface,"This equation calculates the FX butterfly spread. Butterfly represents the curvature of the volatility smile, AtM Vol is at-the-money volatility, and 25D Call/Put are 25-delta option volatilities. This measures the smile curvature."
FX Delta Neutral Straddle,S \times t \times r \times a \times d \times d \times le = C \times a \times l \times l \times (25D) + P \times u \times t \times (25D),Currency and FX - Volatility Surface,This equation describes a delta-neutral straddle using 25-delta options. Straddle represents buying equal amounts of 25-delta calls and puts to create a position that profits from volatility regardless of direction. This is a common volatility trading strategy.
NDF Valuation,V_{NDF} = N * (S_{market} - S_{strike}) * D \times F_{domestic},Currency and FX - Non-Deliverable Forwards,"This equation calculates the value of a Non-Deliverable Forward. V_NDF represents the mark-to-market value, N is the notional in USD, S_market is the current NDF rate, S_strike is the contract rate, and DF_domestic is the domestic discount factor. NDFs are settled in USD."
FX Delta Exposure,Del \times t \times a E \times xpo \times s \times u \times re = P \times o \times s \times i \times t \times i \times o \times n S \times i \times ze * Del \times t \times a * S_{0},Currency and FX - Risk Management,"This equation calculates the delta exposure in FX. Delta Exposure represents the equivalent spot position, Position Size is the option notional, Delta is the option delta, and S_0 is the spot rate. This is used for hedging and risk management."
